wordCount,readabilityScore,ReadabilityGrade,DirectionCount,WPS,Sixltr,pronoun,ppron,i,you,ipron,prep,verb,auxverb,negate,focuspast,focuspresent,AllPunc,Comma,QMark,Colon,Dash,Parenth,Exemplify,tfidf,transitional_words,transitional_phrases,addition_words,addition_phrases,consequence_words,consequence_phrases,contrast_and_Comparison_words,contrast_and_Comparison_phrases,direction_words,direction_phrases,diversion_words,diversion_phrases,emphasis_words,emphasis_phrases,exception_words,exception_phrases,exemplifying_words,exemplifying_phrases,generalizing_words,generalizing_phrases,illustration_words,illustration_phrases,similarity_words,similarity_phrases,restatement_words,restatement_phrases,sequence_words,sequence_phrases,summarizing_words,summarizing_phrases,persuasion
40,86.70500000000001,3.650000000000002,0,10,25,12.5,7.5,5,2.5,5,12.5,10,2.5,0,2.5,7.5,12.5,2.5,0,0,0,0,0,69.24082121687607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,67.06738432483476,8.080728450020235,4,16.80952380952381,25.21246458923513,11.614730878186968,5.382436260623229,1.9830028328611897,0.56657223796034,6.232294617563739,14.730878186968837,17.56373937677054,9.91501416430595,3.39943342776204,3.39943342776204,13.881019830028329,12.464589235127479,3.1161473087818696,0,0,0.28328611898017,1.41643059490085,0,683.1454900482724,2.5495750708215295,0,0,0,0.28328611898017,0,0.84985835694051,0,1.13314447592068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28328611898017,0,0,0,0
70,70.55928571428572,6.895714285714288,0,14,18.571428571428573,20,14.285714285714285,0,7.142857142857142,5.714285714285714,12.857142857142856,17.142857142857142,7.142857142857142,0,10,5.714285714285714,12.857142857142856,4.285714285714286,5.714285714285714,0,0,0,0,102.83428494686615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,63.19594059405941,8.02922206506365,1,14.428571428571429,27.722772277227726,13.861386138613863,4.9504950495049505,0,0,8.91089108910891,7.920792079207921,22.772277227722775,19.801980198019802,0.9900990099009901,0.9900990099009901,17.82178217821782,12.871287128712872,2.9702970297029703,0,0,0.9900990099009901,1.9801980198019802,0,218.81215427924238,0.9900990099009901,0,0,0,0,0,0,0,0.9900990099009901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,76.72500000000002,8.52,0,24,20.833333333333336,16.666666666666664,8.333333333333332,1.3888888888888888,5.555555555555555,8.333333333333332,12.5,16.666666666666664,12.5,4.166666666666666,0,15.277777777777779,15.277777777777779,8.333333333333332,0,0,0,2.7777777777777777,0,118.28001751274205,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
17,70.14470588235295,7.698823529411765,0,17,35.294117647058826,5.88235294117647,0,0,0,5.88235294117647,17.647058823529413,5.88235294117647,5.88235294117647,0,0,11.76470588235294,11.76470588235294,5.88235294117647,5.88235294117647,0,0,0,0,32.86535037367214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,72.73924242424245,6.757272727272728,0,14.666666666666666,20.454545454545457,18.181818181818183,4.545454545454546,0,2.272727272727273,13.636363636363635,11.363636363636363,18.181818181818183,9.090909090909092,2.272727272727273,0,11.363636363636363,9.090909090909092,0,4.545454545454546,0,0,0,0,73.27776225864312,2.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272727272727273,0,0,0,0
163,68.84019325153376,7.706877300613495,0,16.3,26.380368098159508,13.496932515337424,9.202453987730062,4.294478527607362,0,4.294478527607362,14.11042944785276,14.723926380368098,7.975460122699387,1.2269938650306749,3.067484662576687,10.429447852760736,11.042944785276074,3.6809815950920246,1.2269938650306749,0,1.2269938650306749,0,0,313.98006533816977,0.6134969325153374,0,0.6134969325153374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,52.314273809523826,9.67239285714286,2,14.933333333333334,30.357142857142854,9.821428571428571,5.803571428571429,1.3392857142857142,1.3392857142857142,4.017857142857143,18.75,12.946428571428573,7.142857142857142,1.3392857142857142,0.4464285714285714,9.375,12.053571428571429,3.125,3.125,0.8928571428571428,0.8928571428571428,0,1,516.9606233334798,1.7857142857142856,2,0,1,0,0,0.8928571428571428,0,0.8928571428571428,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57,88.47651315789474,4.4587280701754395,2,14.25,21.052631578947366,12.280701754385964,5.263157894736842,1.7543859649122806,1.7543859649122806,7.017543859649122,15.789473684210526,19.298245614035086,8.771929824561402,3.508771929824561,1.7543859649122806,12.280701754385964,10.526315789473683,0,0,0,0,0,0,89.75106014390707,3.508771929824561,0,0,0,0,0,0,0,3.508771929824561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,61.93000000000002,11.32888888888889,0,27,31.48148148148148,12.962962962962962,7.4074074074074066,1.8518518518518516,3.7037037037037033,5.555555555555555,16.666666666666664,14.814814814814813,9.25925925925926,1.8518518518518516,0,14.814814814814813,9.25925925925926,5.555555555555555,0,0,0,0,0,98.27034151532554,1.8518518518518516,1,0,0,0,0,1.8518518518518516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
197,71.33903553299496,10.300435097897026,1,28.142857142857142,21.31979695431472,12.690355329949238,8.629441624365482,3.0456852791878175,2.030456852791878,4.060913705583756,14.720812182741117,16.243654822335024,10.152284263959391,1.015228426395939,2.5380710659898478,11.16751269035533,8.629441624365482,3.5532994923857872,0,0,0.5076142131979695,1.015228426395939,0,345.76360595319255,1.015228426395939,1,0,0,0,0,0.5076142131979695,0,0.5076142131979695,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
466,64.45502789699574,10.057515021459228,1,23.3,18.669527896995707,12.660944206008583,7.296137339055794,1.7167381974248928,1.9313304721030045,5.36480686695279,14.163090128755366,18.025751072961373,9.656652360515022,2.7896995708154506,2.3605150214592276,12.446351931330472,8.583690987124463,3.648068669527897,0.4291845493562232,0.4291845493562232,0,0,1,767.5814102568418,2.3605150214592276,0,0.2145922746781116,0,0,0,0.6437768240343348,0,0.2145922746781116,0,0,0,0.2145922746781116,0,0,0,0.2145922746781116,0,0,0,0,0,0,0,0,0,0.8583690987124464,0,0,0,0
114,87.2193157894737,6.758140350877195,0,22.8,10.526315789473683,13.157894736842104,7.017543859649122,0,7.017543859649122,6.140350877192982,13.157894736842104,21.052631578947366,9.649122807017543,1.7543859649122806,8.771929824561402,10.526315789473683,9.649122807017543,3.508771929824561,0,0,0,0,0,175.81191752403763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,87.2193157894737,6.758140350877195,0,22.8,10.526315789473683,13.157894736842104,7.017543859649122,0,7.017543859649122,6.140350877192982,13.157894736842104,21.052631578947366,9.649122807017543,1.7543859649122806,8.771929824561402,10.526315789473683,9.649122807017543,3.508771929824561,0,0,0,0,0,175.81191752403763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,68.38909367396597,9.392858880778586,2,22.833333333333332,20.194647201946474,17.27493917274939,9.48905109489051,3.1630170316301705,3.40632603406326,7.785888077858881,11.19221411192214,19.951338199513383,12.895377128953772,1.70316301703163,4.13625304136253,11.435523114355231,14.111922141119221,8.75912408759124,0.24330900243309003,0,0,0,0,711.791870257388,1.9464720194647203,0,0,0,0,0,1.2165450121654502,0,0.48661800486618007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24330900243309003,0,0,0,0
218,68.5439398572885,9.716299694189605,1,24.22222222222222,21.100917431192663,15.59633027522936,8.715596330275229,0.9174311926605505,5.963302752293578,6.8807339449541285,10.091743119266056,18.34862385321101,9.174311926605505,2.293577981651376,3.211009174311927,14.678899082568808,8.256880733944955,2.293577981651376,0,0,0,0.9174311926605505,0,293.0825900009728,3.669724770642202,2,0,0,0,0,2.293577981651376,0,0.45871559633027525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45871559633027525,0,0,1,0.45871559633027525,0,0,0,0
380,70.00052631578949,8.215789473684215,1,19,16.842105263157894,10.263157894736842,4.2105263157894735,1.5789473684210527,0.7894736842105263,6.052631578947368,13.684210526315791,18.421052631578945,11.31578947368421,2.1052631578947367,2.8947368421052633,12.631578947368421,10.526315789473683,3.684210526315789,0.5263157894736842,0,0,0,0,721.3082263707709,2.1052631578947367,0,0.5263157894736842,0,0,0,1.0526315789473684,0,0.2631578947368421,0,0,0,0,0,0,0,0,0,0.2631578947368421,0,0,0,0,0,0,0,0,0,0,0,0
301,50.36722093023258,13.71179069767442,1,30.1,24.58471760797342,8.305647840531561,2.3255813953488373,0.6644518272425249,1.6611295681063125,5.980066445182724,13.621262458471762,12.29235880398671,7.973421926910299,1.9933554817275747,0.6644518272425249,9.634551495016613,7.308970099667775,2.3255813953488373,0,0,0.33222591362126247,0,0,645.1086112294751,3.6544850498338874,1,0.6644518272425249,0,0,0,0.9966777408637874,0,0.33222591362126247,0,0,0,0,0,0,0,0,0,0.6644518272425249,0,0,1,0,0,0,0,0.9966777408637874,0,0,0,0
85,71.5801960784314,10.314117647058826,0,28.333333333333332,22.35294117647059,11.76470588235294,9.411764705882353,2.3529411764705883,5.88235294117647,2.3529411764705883,7.0588235294117645,23.52941176470588,12.941176470588237,4.705882352941177,0,17.647058823529413,14.117647058823529,8.235294117647058,0,0,0,4.705882352941177,0,150.33058490565995,1.1764705882352942,0,0,0,0,0,1.1764705882352942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,71.5801960784314,10.314117647058826,0,28.333333333333332,22.35294117647059,11.76470588235294,9.411764705882353,2.3529411764705883,5.88235294117647,2.3529411764705883,7.0588235294117645,23.52941176470588,12.941176470588237,4.705882352941177,0,17.647058823529413,14.117647058823529,8.235294117647058,0,0,0,4.705882352941177,0,150.33058490565995,1.1764705882352942,0,0,0,0,0,1.1764705882352942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,52.71190789473687,11.807236842105265,0,23.75,29.47368421052631,7.368421052631578,2.1052631578947367,0,1.0526315789473684,5.263157894736842,13.684210526315791,13.684210526315791,8.421052631578947,2.1052631578947367,1.0526315789473684,10.526315789473683,7.368421052631578,2.1052631578947367,1.0526315789473684,0,0,0,0,220.1532059396355,4.2105263157894735,1,1.0526315789473684,0,0,0,2.1052631578947367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0526315789473684,0,0,0,0
95,52.71190789473687,11.807236842105265,0,23.75,29.47368421052631,7.368421052631578,2.1052631578947367,0,1.0526315789473684,5.263157894736842,13.684210526315791,13.684210526315791,8.421052631578947,2.1052631578947367,1.0526315789473684,10.526315789473683,7.368421052631578,2.1052631578947367,1.0526315789473684,0,0,0,0,220.1532059396355,4.2105263157894735,1,1.0526315789473684,0,0,0,2.1052631578947367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0526315789473684,0,0,0,0
38,63.62815789473686,13.824736842105263,0,38,26.31578947368421,21.052631578947366,18.421052631578945,0,15.789473684210526,2.631578947368421,13.157894736842104,15.789473684210526,5.263157894736842,0,7.894736842105263,2.631578947368421,13.157894736842104,7.894736842105263,0,2.631578947368421,0,0,0,85.02388364063381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,79.894435483871,5.966290322580644,0,15.5,20.161290322580644,19.35483870967742,11.29032258064516,4.838709677419355,0.8064516129032258,8.064516129032258,12.096774193548388,16.129032258064516,10.483870967741936,4.838709677419355,4.838709677419355,10.483870967741936,10.483870967741936,3.225806451612903,0,0,0,0,0,167.31386268952855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,66.36500000000001,8.474444444444444,0,18,22.22222222222222,5.555555555555555,5.555555555555555,0,0,0,22.22222222222222,5.555555555555555,5.555555555555555,0,5.555555555555555,0,5.555555555555555,0,0,0,0,0,0,37.61171754810372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,62.66193265808924,9.889110320284697,0,21.615384615384617,19.9288256227758,11.387900355871885,3.558718861209965,0,1.7793594306049825,7.829181494661921,13.523131672597867,14.94661921708185,11.743772241992882,2.135231316725979,2.491103202846975,10.676156583629894,9.608540925266903,4.270462633451958,1.0676156583629894,0.3558718861209964,2.135231316725979,0,0,485.819867173174,1.0676156583629894,1,0,0,0,0,0.3558718861209964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7117437722419928,0,0,0,0
573,67.7753380043117,7.992769222872393,4,16.852941176470587,21.465968586387437,6.282722513089005,3.4904013961605584,0,0.8726003490401396,2.7923211169284468,13.089005235602095,11.69284467713787,7.504363001745201,1.9197207678883073,2.966841186736475,8.027923211169284,11.518324607329843,3.4904013961605584,0.8726003490401396,0.5235602094240838,0.34904013961605584,0.17452006980802792,0,1395.696451493734,2.6178010471204187,2,0.5235602094240838,0,0,0,0.5235602094240838,0,0.6980802792321117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17452006980802792,0,0,1,0.6980802792321117,0,0,0,0
158,78.89040506329115,6.180860759493672,0,15.8,18.9873417721519,12.658227848101266,5.69620253164557,0.6329113924050633,1.2658227848101267,6.962025316455696,13.291139240506327,20.88607594936709,10.759493670886076,5.69620253164557,3.1645569620253164,15.18987341772152,11.39240506329114,2.5316455696202533,0,0,0,0,0,237.4964062103461,0.6329113924050633,0,0,0,0,0,0.6329113924050633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,61.71621112440192,11.141333732057422,5,26.125,20.095693779904305,7.177033492822966,2.3923444976076556,0,0.9569377990430622,4.784688995215311,16.74641148325359,14.832535885167463,12.440191387559809,2.8708133971291865,1.4354066985645932,11.961722488038278,10.047846889952153,3.827751196172249,0,0.4784688995215311,0,0,0,325.85564790264203,2.8708133971291865,0,0,0,0.4784688995215311,0,0,0,2.3923444976076556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,55.40223367697597,13.564329896907221,2,32.333333333333336,21.90721649484536,8.762886597938143,2.8350515463917527,0.7731958762886598,0.5154639175257731,5.927835051546391,14.948453608247423,13.65979381443299,8.24742268041237,1.804123711340206,3.865979381443299,9.793814432989691,9.278350515463918,4.381443298969072,0,0.5154639175257731,1.2886597938144329,1.5463917525773196,0,969.802743892806,2.3195876288659796,1,0.25773195876288657,0,0,0,1.2886597938144329,0,0.5154639175257731,0,0,0,0,0,0,1,0,0,0.25773195876288657,0,0,0,0,0,0,0,0,0,0,0,0
167,56.479880239520966,11.308297690333621,1,23.857142857142858,25.748502994011975,19.16167664670659,10.179640718562874,2.9940119760479043,6.58682634730539,8.982035928143713,13.17365269461078,16.16766467065868,13.17365269461078,1.7964071856287425,1.1976047904191618,14.97005988023952,8.982035928143713,3.592814371257485,0.5988023952095809,0,0,0,0,255.3441331825535,1.7964071856287425,0,0,0,0,0,1.1976047904191618,0,0.5988023952095809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,99.48,2.3649999999999984,0,12,12.5,8.333333333333332,4.166666666666666,0,4.166666666666666,4.166666666666666,12.5,20.833333333333336,16.666666666666664,4.166666666666666,4.166666666666666,12.5,8.333333333333332,0,0,0,8.333333333333332,0,0,65.39943742803085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,62.42699115044252,8.562351453855879,1,16.142857142857142,31.858407079646017,15.929203539823009,6.1946902654867255,0.8849557522123894,0,9.734513274336283,10.619469026548673,17.699115044247787,13.274336283185843,2.6548672566371683,0,14.15929203539823,9.734513274336283,2.6548672566371683,0,0,2.6548672566371683,0,0,278.184542445146,1.7699115044247788,2,0,0,0,0,0.8849557522123894,0,0.8849557522123894,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
88,59.1869090909091,9.376272727272731,2,17.6,28.40909090909091,11.363636363636363,6.8181818181818175,1.1363636363636365,4.545454545454546,4.545454545454546,11.363636363636363,20.454545454545457,14.772727272727273,2.272727272727273,0,15.909090909090908,18.181818181818183,7.954545454545454,1.1363636363636365,0,1.1363636363636365,0,0,146.8716372053175,5.681818181818182,0,0,0,1.1363636363636365,0,2.272727272727273,0,2.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,72.84321669736035,8.09532228360958,1,20.11111111111111,20.441988950276244,12.70718232044199,6.077348066298343,1.1049723756906076,3.867403314917127,6.629834254143646,14.917127071823206,17.12707182320442,7.734806629834254,0.5524861878453038,1.1049723756906076,14.917127071823206,8.83977900552486,3.867403314917127,0,0,0,1.1049723756906076,0,334.3745046098963,1.6574585635359116,0,0.5524861878453038,0,0,0,0.5524861878453038,0,0.5524861878453038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,78.39539017341043,5.3946036333608625,0,12.357142857142858,20.809248554913296,15.028901734104046,8.670520231213873,4.624277456647398,1.1560693641618496,6.358381502890173,9.826589595375722,18.497109826589593,10.404624277456648,5.202312138728324,4.046242774566474,12.138728323699421,19.653179190751445,5.202312138728324,0.5780346820809248,0,0.5780346820809248,0,0,286.22071333088314,1.1560693641618496,0,0,0,0,0,0.5780346820809248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5780346820809248,0,0,0,0
72,63.62000000000003,6.9408730158730165,0,10.285714285714286,27.77777777777778,9.722222222222223,5.555555555555555,4.166666666666666,0,4.166666666666666,19.444444444444446,12.5,9.722222222222223,0,2.7777777777777777,5.555555555555555,11.11111111111111,0,9.722222222222223,0,1.3888888888888888,0,0,145.49000786272012,2.7777777777777777,0,1.3888888888888888,0,1.3888888888888888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,66.494,7.562111111111111,0,14.4,25,11.11111111111111,2.7777777777777777,1.3888888888888888,0,8.333333333333332,16.666666666666664,8.333333333333332,2.7777777777777777,0,1.3888888888888888,9.722222222222223,9.722222222222223,2.7777777777777777,5.555555555555555,0,1.3888888888888888,2.7777777777777777,0,197.96817151769338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,61.0433218050066,9.9826976284585,2,21.083333333333332,23.3201581027668,7.905138339920949,2.766798418972332,0.3952569169960474,0,5.138339920948617,13.83399209486166,15.41501976284585,11.067193675889328,0.3952569169960474,1.185770750988142,11.857707509881422,12.648221343873518,4.3478260869565215,0.7905138339920948,0,0,0,0,607.1450353791605,1.9762845849802373,0,0,0,0,0,0.3952569169960474,0,0.7905138339920948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7905138339920948,0,0,0,0
186,58.135272952853626,8.705053763440862,1,14.307692307692308,24.731182795698924,12.365591397849462,3.225806451612903,0.5376344086021506,1.6129032258064515,9.13978494623656,14.516129032258066,16.129032258064516,13.440860215053762,1.6129032258064515,1.0752688172043012,10.21505376344086,17.741935483870968,5.913978494623656,1.0752688172043012,0,0.5376344086021506,0,0,386.3211191471905,2.6881720430107525,3,0,0,0,0,0.5376344086021506,0,0.5376344086021506,0,0,0,0,0,0,0,0,0,0.5376344086021506,0,0,0,1.0752688172043012,0,0,1,0,0,0,0,0
43,59.09622093023259,10.357790697674421,0,21.5,23.25581395348837,11.627906976744185,6.976744186046512,0,4.651162790697675,4.651162790697675,6.976744186046512,13.953488372093023,11.627906976744185,2.3255813953488373,2.3255813953488373,6.976744186046512,6.976744186046512,2.3255813953488373,4.651162790697675,0,0,0,0,84.86939787843754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,58.47464234104048,10.475541907514451,5,21.625,20.520231213872833,10.404624277456648,4.624277456647398,2.601156069364162,0.8670520231213872,5.780346820809249,15.895953757225435,19.36416184971098,10.982658959537572,1.7341040462427744,0.5780346820809248,13.872832369942195,12.427745664739884,6.069364161849711,0.2890173410404624,0,0,0,0,582.3664821448928,2.601156069364162,1,0,0,0,0,1.1560693641618496,0,1.4450867052023122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
123,85.11934333958725,3.7373983739837406,1,9.461538461538462,24.390243902439025,7.317073170731707,3.2520325203252036,0.8130081300813009,0.8130081300813009,4.0650406504065035,8.94308943089431,8.94308943089431,5.691056910569105,0.8130081300813009,0,7.317073170731707,20.32520325203252,8.94308943089431,0,0,0.8130081300813009,9.75609756097561,0,335.86976033364584,2.4390243902439024,0,1.6260162601626018,0,0,0,0,0,0.8130081300813009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,66.53423076923079,9.515531135531138,0,22.285714285714285,22.435897435897438,20.51282051282051,10.897435897435898,4.487179487179487,1.282051282051282,9.615384615384617,9.615384615384617,23.076923076923077,13.461538461538462,3.205128205128205,2.564102564102564,14.102564102564102,10.897435897435898,3.205128205128205,0.641025641025641,0.641025641025641,0,1.282051282051282,0,223.41133853078563,1.9230769230769231,0,0.641025641025641,0,0,0,1.282051282051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,86.04480620155041,4.818604651162794,1,14.333333333333334,18.6046511627907,20.930232558139537,16.27906976744186,2.3255813953488373,2.3255813953488373,4.651162790697675,11.627906976744185,20.930232558139537,16.27906976744186,2.3255813953488373,9.30232558139535,9.30232558139535,6.976744186046512,0,0,2.3255813953488373,0,0,0,70.0141734669492,6.976744186046512,0,2.3255813953488373,0,0,0,2.3255813953488373,0,2.3255813953488373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,76.55500000000004,7.550000000000001,0,20,10,10,5,0,0,5,10,15,15,10,0,20,15,5,0,0,0,0,0,43.39662434168095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,84.61078947368424,6.852255639097745,0,21.714285714285715,14.473684210526317,11.18421052631579,5.263157894736842,3.289473684210526,1.9736842105263157,5.921052631578947,17.105263157894736,13.815789473684212,7.236842105263158,1.3157894736842104,0,12.5,12.5,4.605263157894736,0,0.6578947368421052,0,1.3157894736842104,0,239.21215388110556,0.6578947368421052,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6578947368421052,0,0,0,0
152,84.61078947368424,6.852255639097745,0,21.714285714285715,14.473684210526317,11.18421052631579,5.263157894736842,3.289473684210526,1.9736842105263157,5.921052631578947,17.105263157894736,13.815789473684212,7.236842105263158,1.3157894736842104,0,12.5,12.5,4.605263157894736,0,0.6578947368421052,0,1.3157894736842104,0,239.21215388110556,0.6578947368421052,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6578947368421052,0,0,0,0
152,84.61078947368424,6.852255639097745,0,21.714285714285715,14.473684210526317,11.18421052631579,5.263157894736842,3.289473684210526,1.9736842105263157,5.921052631578947,17.105263157894736,13.815789473684212,7.236842105263158,1.3157894736842104,0,12.5,12.5,4.605263157894736,0,0.6578947368421052,0,1.3157894736842104,0,239.21215388110556,0.6578947368421052,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6578947368421052,0,0,0,0
152,84.61078947368424,6.852255639097745,0,21.714285714285715,14.473684210526317,11.18421052631579,5.263157894736842,3.289473684210526,1.9736842105263157,5.921052631578947,17.105263157894736,13.815789473684212,7.236842105263158,1.3157894736842104,0,12.5,12.5,4.605263157894736,0,0.6578947368421052,0,1.3157894736842104,0,239.21215388110556,0.6578947368421052,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6578947368421052,0,0,0,0
103,57.4948665048544,11.636966019417478,0,25.75,29.126213592233007,5.825242718446602,3.8834951456310676,0,0.9708737864077669,1.9417475728155338,11.650485436893204,15.53398058252427,10.679611650485436,0.9708737864077669,6.796116504854369,5.825242718446602,7.766990291262135,3.8834951456310676,0.9708737864077669,0,0,5.825242718446602,0,279.913899014839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,79.52663398692813,5.920980392156864,1,15.11111111111111,20.588235294117645,13.970588235294118,9.558823529411764,1.4705882352941175,6.61764705882353,4.411764705882353,6.61764705882353,18.38235294117647,13.23529411764706,5.147058823529411,1.4705882352941175,12.5,8.823529411764707,2.2058823529411766,1.4705882352941175,0,0,1.4705882352941175,0,229.34134243212034,5.147058823529411,0,0.7352941176470588,0,0,0,2.941176470588235,0,0.7352941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7352941176470588,0,0,0,0
365,68.6645349675559,8.454434030281181,0,19.210526315789473,21.095890410958905,7.671232876712329,4.10958904109589,1.643835616438356,1.9178082191780823,3.5616438356164384,15.068493150684931,16.164383561643834,12.602739726027398,1.36986301369863,1.36986301369863,10.95890410958904,12.876712328767123,4.383561643835616,0,0,0.821917808219178,1.095890410958904,1,700.6125248831183,2.4657534246575343,0,0,0,0,0,1.643835616438356,0,0.273972602739726,0,0,0,0.273972602739726,0,0,0,0.273972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,47.39434782608697,12.362608695652174,0,23,32.608695652173914,10.869565217391305,2.1739130434782608,2.1739130434782608,0,8.695652173913043,13.043478260869565,21.73913043478261,15.217391304347828,6.521739130434782,4.3478260869565215,19.565217391304348,8.695652173913043,2.1739130434782608,0,0,0,0,0,83.13060012800963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,47.39434782608697,12.362608695652174,0,23,32.608695652173914,10.869565217391305,2.1739130434782608,2.1739130434782608,0,8.695652173913043,13.043478260869565,21.73913043478261,15.217391304347828,6.521739130434782,4.3478260869565215,19.565217391304348,8.695652173913043,2.1739130434782608,0,0,0,0,0,83.13060012800963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,62.50769736842108,10.440921052631584,0,23.75,23.157894736842106,12.631578947368421,6.315789473684211,3.1578947368421053,0,6.315789473684211,12.631578947368421,15.789473684210526,11.578947368421053,6.315789473684211,3.1578947368421053,14.736842105263156,14.736842105263156,6.315789473684211,0,0,0,2.1052631578947367,0,154.49747116917266,3.1578947368421053,0,0,0,0,0,2.1052631578947367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0526315789473684,0,0,0,0
